chrNum	start	end	strand	corresponding_positive_circID
chr6	7181356	7189555	+	hsa_circ_0007429
chr6	7187666	7211942	+	hsa_circ_11050
chr6	7410618	7411684	+	hsa_circ_17470
chr6	7602855	7606428	+	hsa_circ_31338
chr6	10702601	10702872	+	hsa_circ_29224
chr6	10703637	10705077	+	hsa_circ_14720
chr6	10749434	10755465	+	hsa_circ_20114
chr6	10961537	10964076	+	hsa_circ_29421
chr6	13228047	13230425	+	hsa_circ_0002268
chr6	13579682	13584457	+	hsa_circ_0007218
chr6	13579682	13597248	+	hsa_circ_13455
chr6	15374347	15410596	+	hsa_circ_20537
chr6	15374347	15487773	+	hsa_circ_0002272
chr6	17507399	17514185	+	hsa_circ_0002245
chr6	17539499	17543374	+	hsa_circ_0007960
chr6	18160113	18166609	+	hsa_circ_04029
chr6	18160113	18171710	+	hsa_circ_26564
chr6	18212718	18214012	+	hsa_circ_28455
chr6	18207628	18215360	+	hsa_circ_07057
chr6	18213886	18218116	+	hsa_circ_30998
chr6	18215237	18218116	+	hsa_circ_31686
chr6	20546576	20548936	+	hsa_circ_27906
chr6	20781375	20846409	+	hsa_circ_12679
chr6	20781375	20955816	+	hsa_circ_12238
chr6	20781375	21000603	+	hsa_circ_0004302
chr6	22020567	22111149	+	hsa_circ_17024
chr6	24405395	24418806	+	hsa_circ_20227
chr6	24416624	24418806	+	hsa_circ_22414
chr6	25420341	25435832	+	hsa_circ_0003738
chr6	25426728	25435832	+	hsa_circ_13062
chr6	25466100	25472749	+	hsa_circ_08058
chr6	25605039	25606501	+	hsa_circ_10419
chr6	26385242	26388522	+	hsa_circ_18823
chr6	30618770	30619243	+	hsa_circ_0006109
chr6	34789429	34791125	+	hsa_circ_18170
chr6	35280078	35280549	+	hsa_circ_09060
chr6	36181656	36185787	+	hsa_circ_01175
chr6	36437828	36442839	+	hsa_circ_29067
chr6	36867201	36870210	+	hsa_circ_0004764
chr6	36869996	36870210	+	hsa_circ_0004143
chr6	37280693	37284982	+	hsa_circ_05145
chr6	42541471	42562042	+	hsa_circ_08230
chr6	42559888	42562042	+	hsa_circ_27471
chr6	42571325	42574389	+	hsa_circ_0003177
chr6	42571325	42580029	+	hsa_circ_0002732
chr6	42582808	42585245	+	hsa_circ_30666
chr6	42611951	42618124	+	hsa_circ_03768
chr6	42629921	42633983	+	hsa_circ_21059
chr6	42630995	42633983	+	hsa_circ_27821
chr6	42641528	42644611	+	hsa_circ_10083
chr6	42643793	42647570	+	hsa_circ_31724
chr6	42902212	42903408	+	hsa_circ_0008801
chr6	43445824	43471444	+	hsa_circ_0005913
chr6	43565432	43568828	+	hsa_circ_0005451
chr6	43555008	43573056	+	hsa_circ_24718
chr6	44371545	44376369	+	hsa_circ_0004346
chr6	45399599	45405788	+	hsa_circ_0003563
chr6	52935854	52941341	+	hsa_circ_0003700
chr6	56989531	57006893	+	hsa_circ_0007587
chr6	57017018	57025950	+	hsa_circ_0002638
chr6	57244698	57246966	+	hsa_circ_25587
chr6	57393111	57398317	+	hsa_circ_13192
chr6	57372287	57398317	+	hsa_circ_14578
chr6	57372287	57472441	+	hsa_circ_0003087
chr6	64356431	64356700	+	hsa_circ_0008878
chr6	64356431	64390062	+	hsa_circ_0006861
chr6	64389900	64395812	+	hsa_circ_20786
chr6	69640450	69653886	+	hsa_circ_08811
chr6	69943181	69949118	+	hsa_circ_22409
chr6	71136141	71162274	+	hsa_circ_11600
chr6	71185112	71212494	+	hsa_circ_14426
chr6	73713630	73751785	+	hsa_circ_0004136
chr6	73713630	73830300	+	hsa_circ_0007165
chr6	74175931	74176329	+	hsa_circ_30012
chr6	74190397	74191967	+	hsa_circ_25058
chr6	74189454	74192343	+	hsa_circ_26260
chr6	74432973	74446231	+	hsa_circ_0002465
chr6	76331247	76333676	+	hsa_circ_22751
chr6	76331247	76357517	+	hsa_circ_10080
chr6	76357446	76369123	+	hsa_circ_02098
chr6	76344422	76373234	+	hsa_circ_17993
chr6	76357446	76380436	+	hsa_circ_31994
chr6	76344422	76388643	+	hsa_circ_26523
chr6	76412360	76412788	+	hsa_circ_03370
chr6	76412360	76421132	+	hsa_circ_19452
chr6	76550301	76551095	+	hsa_circ_11597
chr6	76582923	76589837	+	hsa_circ_27175
chr6	76589536	76589837	+	hsa_circ_17762
chr6	80910650	80912929	+	hsa_circ_28703
chr6	83841894	83851765	+	hsa_circ_19614
chr6	84765030	84772711	+	hsa_circ_29203
chr6	87925620	87928449	+	hsa_circ_24447
chr6	90556280	90566918	+	hsa_circ_0001621
chr6	102069823	102074512	+	hsa_circ_20014
chr6	102247522	102266358	+	hsa_circ_02922
chr6	107824860	107827631	+	hsa_circ_09821
chr6	108984657	108986092	+	hsa_circ_19222
chr6	109466421	109468140	+	hsa_circ_20201
chr6	111208707	111210186	+	hsa_circ_14878
chr6	111208707	111211559	+	hsa_circ_11538
chr6	111498414	111498868	+	hsa_circ_30312
chr6	111493897	111540245	+	hsa_circ_29942
chr6	111583459	111585149	+	hsa_circ_12598
chr6	117010482	117013555	+	hsa_circ_32628
chr6	117019866	117026323	+	hsa_circ_27299
chr6	117037381	117045538	+	hsa_circ_15546
chr6	117013217	117047785	+	hsa_circ_17002
chr6	117861830	117864374	+	hsa_circ_0006991
chr6	125366356	125379252	+	hsa_circ_10890
chr6	126332398	126334247	+	hsa_circ_23022
chr6	127469792	127476583	+	hsa_circ_0003625
chr6	129799837	129802584	+	hsa_circ_02972
chr6	131466424	131490413	+	hsa_circ_05190
chr6	134301219	134305809	+	hsa_circ_12323
chr6	136468488	136476896	+	hsa_circ_0004712
chr6	136472297	136476896	+	hsa_circ_0002198
chr6	138528178	138531178	+	hsa_circ_05943
chr6	138550920	138566728	+	hsa_circ_03919
chr6	139487420	139488461	+	hsa_circ_12524
chr6	142487364	142491558	+	hsa_circ_22731
chr6	143792097	143795993	+	hsa_circ_13956
chr6	144086397	144086935	+	hsa_circ_0007769
chr6	144772505	144780490	+	hsa_circ_0009096
chr6	144811206	144814592	+	hsa_circ_12898
chr6	144808683	144814592	+	hsa_circ_12602
chr6	144808683	144832259	+	hsa_circ_0004327
chr6	144835044	144838084	+	hsa_circ_00793
chr6	144852187	144860579	+	hsa_circ_16401
chr6	144858717	144860579	+	hsa_circ_25179
chr6	145103057	145124283	+	hsa_circ_27961
chr6	147527106	147560406	+	hsa_circ_28515
chr6	147581750	147588303	+	hsa_circ_0007828
chr6	147527106	147599340	+	hsa_circ_01395
chr6	147581750	147599340	+	hsa_circ_0007762
chr6	149275007	149285699	+	hsa_circ_30524
chr6	149663820	149691235	+	hsa_circ_0005753
chr6	149893420	149901859	+	hsa_circ_06247
chr6	149899957	149901859	+	hsa_circ_06255
chr6	149899957	149903739	+	hsa_circ_04816
chr6	150092297	150094305	+	hsa_circ_0006936
chr6	150092297	150117636	+	hsa_circ_0001984
chr6	151203897	151206870	+	hsa_circ_22701
chr6	151198769	151209117	+	hsa_circ_17389
chr6	151265621	151281551	+	hsa_circ_11186
chr6	151277130	151293194	+	hsa_circ_0006715
chr6	151336015	151336829	+	hsa_circ_13179
chr6	151330954	151336829	+	hsa_circ_19769
chr6	151330954	151358253	+	hsa_circ_18713
chr6	155108994	155114110	+	hsa_circ_21537
chr6	155095122	155116273	+	hsa_circ_06913
chr6	155108994	155116273	+	hsa_circ_04447
chr6	155129203	155145512	+	hsa_circ_11322
chr6	155448623	155451551	+	hsa_circ_0008289
chr6	155448623	155458746	+	hsa_circ_07650
chr6	157150360	157222659	+	hsa_circ_0008519
chr6	157150360	157256710	+	hsa_circ_0006405
chr6	157405795	157431695	+	hsa_circ_04545
chr6	157405795	157454341	+	hsa_circ_29752
chr6	157431605	157454341	+	hsa_circ_01474
chr6	158288578	158296208	+	hsa_circ_09160
chr6	158454486	158476060	+	hsa_circ_19655
chr6	158502140	158502542	+	hsa_circ_0008110
chr6	158850767	158873300	+	hsa_circ_0002987
chr6	158870027	158873300	+	hsa_circ_0002073
chr6	158870027	158882761	+	hsa_circ_15900
chr6	158870027	158910764	+	hsa_circ_18618
chr6	158922709	158925210	+	hsa_circ_19441
chr6	159004985	159006457	+	hsa_circ_0003345
chr6	159001971	159010814	+	hsa_circ_29918
chr6	159004985	159010814	+	hsa_circ_09277
chr6	158994451	159010814	+	hsa_circ_30149
chr6	159001971	159029782	+	hsa_circ_22060
chr6	159004985	159029782	+	hsa_circ_0003735
chr6	159026298	159029782	+	hsa_circ_09895
chr6	158994451	159046786	+	hsa_circ_03809
chr6	160467529	160469575	+	hsa_circ_11943
chr6	160479937	160484662	+	hsa_circ_20368
chr6	160819010	160831878	+	hsa_circ_08026
chr6	161455290	161471011	+	hsa_circ_22941
chr6	161469647	161471011	+	hsa_circ_02982
chr6	163876310	163899928	+	hsa_circ_00794
chr6	167435896	167438382	+	hsa_circ_31054
chr6	167435896	167447459	+	hsa_circ_24279
chr6	168271065	168290006	+	hsa_circ_18292
chr6	170162524	170168267	+	hsa_circ_10277
chr6	170626457	170628212	+	hsa_circ_26767
chr6	170626457	170632347	+	hsa_circ_01286
chr6	170626457	170639638	+	hsa_circ_06474
chr6	170697374	170704667	+	hsa_circ_27160
chr7	716865	720363	-	hsa_circ_06695
chr7	716865	751164	-	hsa_circ_02248
chr7	1937835	1976533	-	hsa_circ_20118
chr7	1937835	2041756	-	hsa_circ_30764
chr7	1997263	2054277	-	hsa_circ_07718
chr7	2252846	2262389	-	hsa_circ_0005860
chr7	2302864	2317940	-	hsa_circ_06435
chr7	5680784	5681007	-	hsa_circ_31293
chr7	5680784	5692141	-	hsa_circ_07594
chr7	5778906	5781446	-	hsa_circ_15491
chr7	5780603	5781446	-	hsa_circ_10519
chr7	6026389	6031688	-	hsa_circ_27677
chr7	6068245	6078302	-	hsa_circ_15002
chr7	6085701	6089676	-	hsa_circ_0001673
chr7	6452441	6456552	-	hsa_circ_23502
chr7	6456257	6456552	-	hsa_circ_0002067
chr7	6461357	6464466	-	hsa_circ_0004330
chr7	6470110	6472590	-	hsa_circ_07249
chr7	6465618	6472590	-	hsa_circ_32013
chr7	6472467	6474651	-	hsa_circ_0006044
chr7	6465618	6474651	-	hsa_circ_09900
chr7	6465618	6476164	-	hsa_circ_24438
chr7	6472467	6476164	-	hsa_circ_18515
chr7	6505701	6509385	-	hsa_circ_10921
chr7	6509226	6513915	-	hsa_circ_0007281
chr7	6736969	6744854	-	hsa_circ_0007140
chr7	6840578	6841154	-	hsa_circ_27943
chr7	6852606	6861995	-	hsa_circ_15783
chr7	6854394	6861995	-	hsa_circ_0008970
chr7	6854394	6862991	-	hsa_circ_0003943
chr7	8257934	8275635	-	hsa_circ_23760
chr7	13946054	13950932	-	hsa_circ_19107
chr7	13946054	13978871	-	hsa_circ_28661
chr7	14647058	14712652	-	hsa_circ_11000
chr7	16415716	16445962	-	hsa_circ_23609
chr7	16664607	16676080	-	hsa_circ_0003637
chr7	17854456	17855912	-	hsa_circ_03210
chr7	17885217	17890587	-	hsa_circ_0005535
chr7	17915102	17915413	-	hsa_circ_05004
chr7	17908029	17915413	-	hsa_circ_09732
chr7	17908029	17937069	-	hsa_circ_03531
chr7	17929985	17937069	-	hsa_circ_09484
chr7	22306582	22357656	-	hsa_circ_30028
chr7	22330793	22357656	-	hsa_circ_11435
chr7	22347957	22357656	-	hsa_circ_02953
chr7	22999874	23015924	-	hsa_circ_0003825
chr7	23015828	23023664	-	hsa_circ_0001971
chr7	22999874	23023664	-	hsa_circ_0006307
chr7	22999874	23030758	-	hsa_circ_06673
chr7	23015828	23030758	-	hsa_circ_24707
chr7	23023562	23030758	-	hsa_circ_0001682
chr7	23381682	23385681	-	hsa_circ_0003931
chr7	24784180	24789412	-	hsa_circ_0002097
chr7	26883648	26894509	-	hsa_circ_00776
chr7	27668989	27672064	-	hsa_circ_12985
chr7	27668989	27689252	-	hsa_circ_04236
chr7	30590251	30601744	-	hsa_circ_13523
chr7	32672154	32678977	-	hsa_circ_0006010
chr7	32919046	32919554	-	hsa_circ_19349
chr7	33060883	33063720	-	hsa_circ_30858
chr7	35006505	35013217	-	hsa_circ_01534
chr7	35009044	35013217	-	hsa_circ_0005997
chr7	35677959	35709938	-	hsa_circ_30407
chr7	35707043	35712888	-	hsa_circ_31198
chr7	35709824	35712888	-	hsa_circ_0002315
chr7	38500882	38516569	-	hsa_circ_0008224
chr7	38829400	38836464	-	hsa_circ_0002808
chr7	42063066	42088295	-	hsa_circ_02249
chr7	42187824	42188067	-	hsa_circ_0008537
chr7	43679047	43680248	-	hsa_circ_0001700
chr7	43679047	43687233	-	hsa_circ_0007977
chr7	44880497	44882953	-	hsa_circ_31126
chr7	47384352	47385954	-	hsa_circ_0006229
chr7	47474879	47481653	-	hsa_circ_0008729
chr7	50737418	50742355	-	hsa_circ_02498
chr7	50737418	50771605	-	hsa_circ_32463
chr7	50737418	50823753	-	hsa_circ_32088
chr7	50771517	50823753	-	hsa_circ_17401
chr7	51258546	51261286	-	hsa_circ_12393
chr7	55559974	55565383	-	hsa_circ_0006711
chr7	55559974	55588823	-	hsa_circ_00911
chr7	55766695	55766841	-	hsa_circ_0007536
chr7	64004084	64004810	-	hsa_circ_29862
chr7	65429309	65432894	-	hsa_circ_0001712
chr7	65439281	65445396	-	hsa_circ_0006850
chr7	65444385	65445396	-	hsa_circ_31193
chr7	66038371	66041919	-	hsa_circ_0007417
chr7	66458203	66458404	-	hsa_circ_0002146
chr7	66456123	66459328	-	hsa_circ_06628
chr7	66458203	66459328	-	hsa_circ_0003203
chr7	71743670	71743795	-	hsa_circ_02149
chr7	72159676	72178756	-	hsa_circ_0007603
chr7	72178578	72209578	-	hsa_circ_29303
chr7	72193789	72209578	-	hsa_circ_08490
chr7	72873865	72877429	-	hsa_circ_28858
chr7	72861593	72884813	-	hsa_circ_23228
chr7	72873865	72884813	-	hsa_circ_01264
chr7	72879768	72884813	-	hsa_circ_15408
chr7	72883846	72884813	-	hsa_circ_31923
chr7	73122918	73123452	-	hsa_circ_0008121
chr7	73654267	73657576	-	hsa_circ_00459
chr7	73654267	73661093	-	hsa_circ_14443
chr7	74239461	74248066	-	hsa_circ_0005811
chr7	74603795	74604975	-	hsa_circ_0002208
chr7	74615370	74618329	-	hsa_circ_20924
chr7	74626246	74632979	-	hsa_circ_22320
chr7	75103969	75104454	-	hsa_circ_0006098
chr7	75197502	75216151	-	hsa_circ_08504
chr7	77973094	77975360	-	hsa_circ_27335
chr7	77973094	77998530	-	hsa_circ_24961
chr7	80418621	80435074	-	hsa_circ_0002714
chr7	80418621	80440017	-	hsa_circ_0004365
chr7	80418621	80458061	-	hsa_circ_0003634
chr7	81689743	81746489	-	hsa_circ_0003159
chr7	86521039	86556232	-	hsa_circ_00602
chr7	91746357	91761186	-	hsa_circ_0007299
chr7	91752433	91761186	-	hsa_circ_0002085
chr7	91755566	91761186	-	hsa_circ_0002181
chr7	95906507	95926263	-	hsa_circ_17017
chr7	98643320	98645505	-	hsa_circ_22210
chr7	99001020	99002576	-	hsa_circ_14167
chr7	99672757	99673253	-	hsa_circ_19137
chr7	99672757	99675056	-	hsa_circ_0002806
chr7	100279694	100279858	-	hsa_circ_31981
chr7	100410368	100410830	-	hsa_circ_08510
chr7	102240306	102240835	-	hsa_circ_08815
chr7	102279160	102281220	-	hsa_circ_27662
chr7	102517913	102524759	-	hsa_circ_03331
chr7	102665509	102669865	-	hsa_circ_20027
chr7	103777227	103805730	-	hsa_circ_14766
chr7	103828698	103844682	-	hsa_circ_19088
chr7	105099614	105105861	-	hsa_circ_0008628
chr7	105103067	105105861	-	hsa_circ_0003331
chr7	105103067	105108910	-	hsa_circ_12693
chr7	105121498	105122887	-	hsa_circ_0006521
chr7	105121498	105143011	-	hsa_circ_0007459
chr7	105146401	105148991	-	hsa_circ_06574
chr7	105260646	105264714	-	hsa_circ_0005755
chr7	105305512	105305735	-	hsa_circ_06684
chr7	107002477	107013205	-	hsa_circ_0006052
chr7	107167681	107188777	-	hsa_circ_0006182
chr7	107593974	107601094	-	hsa_circ_0003324
chr7	111575594	111585853	-	hsa_circ_07056
chr7	117361120	117365311	-	hsa_circ_02038
chr7	121731756	121773795	-	hsa_circ_02578
chr7	121753171	121773795	-	hsa_circ_08421
chr7	121755127	121773795	-	hsa_circ_18789
chr7	128040148	128041170	-	hsa_circ_0006791
chr7	128612479	128615989	-	hsa_circ_0003807
chr7	128622301	128633968	-	hsa_circ_0003318
chr7	128622301	128637589	-	hsa_circ_17712
chr7	128637442	128641288	-	hsa_circ_14233
chr7	128655032	128658211	-	hsa_circ_18615
chr7	129679303	129688984	-	hsa_circ_12567
chr7	129813471	129818367	-	hsa_circ_28857
chr7	129824023	129832663	-	hsa_circ_01754
chr7	130295823	130337788	-	hsa_circ_31611
chr7	131193709	131196192	-	hsa_circ_17477
chr7	131195586	131196192	-	hsa_circ_0004679
chr7	135122905	135123171	-	hsa_circ_0003629
chr7	136935976	136939721	-	hsa_circ_07294
chr7	137304569	137374748	-	hsa_circ_15173
chr7	137330217	137374748	-	hsa_circ_23154
chr7	137569740	137570248	-	hsa_circ_06081
chr7	137586099	137600758	-	hsa_circ_06334
chr7	137597736	137600758	-	hsa_circ_0001753
chr7	138579087	138597206	-	hsa_circ_02943
chr7	139415730	139416814	-	hsa_circ_11146
chr7	139741443	139746807	-	hsa_circ_01864
chr7	139741443	139757834	-	hsa_circ_0004684
chr7	140055467	140055564	-	hsa_circ_22866
chr7	140055467	140058585	-	hsa_circ_02269
chr7	140055467	140069482	-	hsa_circ_24053
chr7	140285388	140302342	-	hsa_circ_26914
chr7	140301202	140302342	-	hsa_circ_27915
chr7	140285388	140305606	-	hsa_circ_0003447
chr7	140476711	140494267	-	hsa_circ_19631
chr7	140487347	140501360	-	hsa_circ_18749
chr7	140439611	140508795	-	hsa_circ_0005106
chr7	140476711	140508795	-	hsa_circ_0007178
chr7	140494107	140508795	-	hsa_circ_15858
chr7	143573081	143573715	-	hsa_circ_0002339
chr7	148529725	148544397	-	hsa_circ_28315
chr7	148543561	148544397	-	hsa_circ_22432
chr7	148543588	148544397	-	hsa_circ_0005284
chr7	148716083	148718239	-	hsa_circ_02026
chr7	148809228	148815440	-	hsa_circ_19079
chr7	151167656	151188100	-	hsa_circ_0008095
chr7	151891093	151896544	-	hsa_circ_0007123
chr7	151917607	151921701	-	hsa_circ_23669
chr7	151917607	151935911	-	hsa_circ_11231
chr7	151927007	151935911	-	hsa_circ_0008206
chr7	151946960	151948051	-	hsa_circ_20263
chr7	151960100	151962294	-	hsa_circ_0002932
chr7	151960100	152012423	-	hsa_circ_28463
chr7	151970789	152012423	-	hsa_circ_26447
chr7	152007050	152012423	-	hsa_circ_32798
chr7	152007050	152027824	-	hsa_circ_17791
chr7	152007050	152055760	-	hsa_circ_29228
chr7	152027685	152055760	-	hsa_circ_29397
chr7	154774928	154790494	-	hsa_circ_19064
chr7	156549086	156556489	-	hsa_circ_0003386
chr7	156516805	156556489	-	hsa_circ_21083
chr7	156516805	156619438	-	hsa_circ_0004673
chr7	156549086	156619438	-	hsa_circ_29940
chr7	156554827	156619438	-	hsa_circ_0004644
chr7	156619298	156629579	-	hsa_circ_14332
chr7	158528193	158531812	-	hsa_circ_06416
chr7	158531713	158540971	-	hsa_circ_02838
chr7	158552176	158557544	-	hsa_circ_0001776
chr7	158552176	158591763	-	hsa_circ_18551
chr7	158580694	158591763	-	hsa_circ_29738
chr7	810107	814799	+	hsa_circ_27406
chr7	872141	882869	+	hsa_circ_15766
chr7	872141	883157	+	hsa_circ_30658
chr7	891020	893255	+	hsa_circ_21415
chr7	894556	897594	+	hsa_circ_18869
chr7	2400344	2404164	+	hsa_circ_0004869
chr7	2403266	2404164	+	hsa_circ_26758
chr7	2404006	2406083	+	hsa_circ_27957
chr7	2405951	2409317	+	hsa_circ_31123
chr7	3658711	3681737	+	hsa_circ_23922
chr7	5087663	5097410	+	hsa_circ_05155
chr7	5256193	5256818	+	hsa_circ_19878
chr7	5642887	5643661	+	hsa_circ_24908
chr7	5941287	5949747	+	hsa_circ_0004703
chr7	5942291	5949747	+	hsa_circ_0004169
chr7	5963017	5963593	+	hsa_circ_14029
chr7	6150755	6155154	+	hsa_circ_22093
chr7	6426842	6431672	+	hsa_circ_0004349
chr7	6624646	6624891	+	hsa_circ_18758
chr7	6776706	6777567	+	hsa_circ_06540
chr7	8043537	8099878	+	hsa_circ_26162
chr7	8062112	8110761	+	hsa_circ_01634
chr7	11101417	11151094	+	hsa_circ_27766
chr7	16720925	16736686	+	hsa_circ_19471
chr7	16734458	16736686	+	hsa_circ_25143
chr7	18624903	18633652	+	hsa_circ_28759
chr7	18684293	18688306	+	hsa_circ_21897
chr7	18705835	18706099	+	hsa_circ_11234
chr7	23224688	23224917	+	hsa_circ_23650
chr7	23224688	23226765	+	hsa_circ_10441
chr7	23650789	23651172	+	hsa_circ_31833
chr7	24663284	24681487	+	hsa_circ_22994
chr7	24659670	24690331	+	hsa_circ_0004582
chr7	24663284	24690331	+	hsa_circ_12541
chr7	24681334	24708279	+	hsa_circ_19164
chr7	24663284	24708279	+	hsa_circ_18994
chr7	24663284	24720139	+	hsa_circ_08914
chr7	27788136	27797752	+	hsa_circ_0006073
chr7	27788136	27809453	+	hsa_circ_05636
chr7	30363257	30402072	+	hsa_circ_10457
chr7	30661008	30662078	+	hsa_circ_08544
chr7	32582752	32591907	+	hsa_circ_0005530
chr7	32584305	32594208	+	hsa_circ_0001694
chr7	33028118	33028264	+	hsa_circ_17461
chr7	33185853	33217203	+	hsa_circ_0003162
chr7	33397466	33427756	+	hsa_circ_0008336
chr7	33407378	33427756	+	hsa_circ_11159
chr7	33423277	33427756	+	hsa_circ_20051
chr7	34006090	34014396	+	hsa_circ_16823
chr7	34085917	34101659	+	hsa_circ_32455
chr7	34085917	34125704	+	hsa_circ_18120
chr7	36320723	36327386	+	hsa_circ_02706
chr7	36320723	36336796	+	hsa_circ_13835
chr7	36438687	36455493	+	hsa_circ_02584
chr7	38247047	38259261	+	hsa_circ_01390
chr7	39243833	39247219	+	hsa_circ_32146
chr7	39726229	39736458	+	hsa_circ_23136
chr7	40027197	40041630	+	hsa_circ_24058
chr7	40037092	40041630	+	hsa_circ_0003951
chr7	40037092	40087476	+	hsa_circ_0005485
chr7	43436412	43447330	+	hsa_circ_01564
chr7	43503258	43519343	+	hsa_circ_0003851
chr7	43508518	43519343	+	hsa_circ_00417
chr7	43490426	43532779	+	hsa_circ_17646
chr7	43531673	43540921	+	hsa_circ_0005017
chr7	43635499	43647999	+	hsa_circ_09213
chr7	44684925	44687358	+	hsa_circ_30258
chr7	44714009	44714867	+	hsa_circ_10009
chr7	44714009	44715748	+	hsa_circ_06794
chr7	44714009	44721447	+	hsa_circ_19881
chr7	44733423	44734175	+	hsa_circ_22532
chr7	44739739	44741214	+	hsa_circ_01814
chr7	45103516	45104245	+	hsa_circ_0007145
chr7	45688268	45701813	+	hsa_circ_19159
chr7	50358643	50367353	+	hsa_circ_06676
chr7	55990854	55991392	+	hsa_circ_19514
chr7	56049902	56051561	+	hsa_circ_05348
chr7	63796636	63797360	+	hsa_circ_26978
chr7	64645767	64646888	+	hsa_circ_0008413
chr7	64852814	64853814	+	hsa_circ_02257
chr7	65139333	65141946	+	hsa_circ_0008125
chr7	65219513	65221561	+	hsa_circ_0003847
chr7	65220766	65221561	+	hsa_circ_24840
chr7	65222969	65224258	+	hsa_circ_16074
chr7	65592690	65599361	+	hsa_circ_0004604
chr7	65705311	65706257	+	hsa_circ_15875
chr7	65705311	65751696	+	hsa_circ_22617
chr7	65751497	65751696	+	hsa_circ_15605
chr7	66236869	66240380	+	hsa_circ_14954
chr7	66262360	66270383	+	hsa_circ_30230
chr7	66406834	66413681	+	hsa_circ_07890
chr7	66532271	66548526	+	hsa_circ_20467
chr7	66563527	66582605	+	hsa_circ_05495
chr7	70227855	70236630	+	hsa_circ_02133
chr7	70880874	70886091	+	hsa_circ_22338
chr7	72301271	72302378	+	hsa_circ_16607
chr7	72302181	72302378	+	hsa_circ_0008708
chr7	72361165	72361649	+	hsa_circ_0003261
chr7	72604105	72607065	+	hsa_circ_02703
chr7	72617462	72618644	+	hsa_circ_0002284
chr7	72643600	72644294	+	hsa_circ_14943
chr7	73100965	73101425	+	hsa_circ_13584
chr7	73510951	73511519	+	hsa_circ_18567
chr7	73521339	73523366	+	hsa_circ_31436
chr7	73752777	73753334	+	hsa_circ_32533
chr7	73770739	73771807	+	hsa_circ_08761
chr7	73800850	73815897	+	hsa_circ_0002740
chr7	74103457	74105443	+	hsa_circ_0005619
chr7	74113290	74120764	+	hsa_circ_0004464
chr7	74119495	74131270	+	hsa_circ_0006944
chr7	74119495	74133260	+	hsa_circ_17498
chr7	74157787	74159280	+	hsa_circ_25801
chr7	74157787	74160750	+	hsa_circ_0002325
chr7	74171151	74172333	+	hsa_circ_0006672
chr7	74528190	74536811	+	hsa_circ_21365
chr7	74993901	74995707	+	hsa_circ_16829
chr7	76063354	76069928	+	hsa_circ_0005906
chr7	76092861	76121570	+	hsa_circ_0002710
chr7	76871007	76909970	+	hsa_circ_25374
chr7	77210743	77212967	+	hsa_circ_0008139
chr7	77200394	77221573	+	hsa_circ_22031
chr7	77210743	77221573	+	hsa_circ_02130
chr7	77210743	77227218	+	hsa_circ_00275
chr7	77210743	77230123	+	hsa_circ_0007411
chr7	77214859	77230123	+	hsa_circ_29620
chr7	77236551	77247882	+	hsa_circ_15945
chr7	77394811	77402631	+	hsa_circ_28980
chr7	79828540	79842185	+	hsa_circ_05758
chr7	86792810	86803985	+	hsa_circ_13556
chr7	87772340	87780635	+	hsa_circ_25110
chr7	90001468	90007525	+	hsa_circ_0007090
chr7	90355880	90356126	+	hsa_circ_09368
chr7	90355880	90377090	+	hsa_circ_30299
chr7	90355880	90419967	+	hsa_circ_19743
chr7	90376995	90419967	+	hsa_circ_19512
chr7	90376995	90492584	+	hsa_circ_18035
chr7	90546915	90613556	+	hsa_circ_02784
chr7	90585011	90613556	+	hsa_circ_29548
chr7	90585011	90675275	+	hsa_circ_0003612
chr7	91924202	91936970	+	hsa_circ_02776
chr7	91924202	91948826	+	hsa_circ_05559
chr7	91924202	91957214	+	hsa_circ_31271
chr7	91972337	91981956	+	hsa_circ_27412
chr7	91924202	91981956	+	hsa_circ_06609
chr7	91957096	92000921	+	hsa_circ_28971
chr7	91972337	92000921	+	hsa_circ_21164
chr7	92921014	92926555	+	hsa_circ_04979
chr7	92921014	92940584	+	hsa_circ_0003974
chr7	92932771	92940584	+	hsa_circ_02952
chr7	92900531	92940584	+	hsa_circ_13885
chr7	92905476	92953044	+	hsa_circ_10616
chr7	92963428	92970887	+	hsa_circ_16888
chr7	97766626	97784188	+	hsa_circ_25960
chr7	97820039	97823884	+	hsa_circ_09558
chr7	97820925	97823884	+	hsa_circ_11069
chr7	98530863	98533298	+	hsa_circ_28330
chr7	98558883	98560050	+	hsa_circ_09576
chr7	98562251	98569568	+	hsa_circ_08149
chr7	98563318	98569568	+	hsa_circ_12098
chr7	98930947	98935908	+	hsa_circ_0002425
chr7	98984307	98985884	+	hsa_circ_0008163
chr7	98984307	98987635	+	hsa_circ_12141
chr7	98985661	98987635	+	hsa_circ_24341
chr7	98988515	98988876	+	hsa_circ_24562
chr7	99216147	99220263	+	hsa_circ_0006340
chr7	99621041	99621930	+	hsa_circ_31593
chr7	99701031	99701315	+	hsa_circ_0004312
chr7	99701031	99701777	+	hsa_circ_13738
chr7	100454489	100454798	+	hsa_circ_0007639
chr7	100457506	100459533	+	hsa_circ_20237
chr7	101740643	101758553	+	hsa_circ_12463
chr7	101801839	101821937	+	hsa_circ_30402
chr7	101813725	101838883	+	hsa_circ_13939
chr7	101870646	101870949	+	hsa_circ_12403
chr7	102038066	102045130	+	hsa_circ_13636
